date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-01-26,swsh7-212,246704,Holofoil,302.48,398.99,494.94,599.99,494.94
2025-01-26,swsh7-215,246723,Holofoil,1717.99,1446.99,1879.49,2200.0,1699.99
2025-01-26,swsh7-218,246733,Holofoil,624.16,625.0,750.0,999.69,999.69
2025-01-26,swsh7-41,246753,Holofoil,4.07,2.71,4.29,89.0,6.49
2025-01-26,swsh7-65,246690,Holofoil,8.86,5.19,9.5,89.0,15.4
2025-01-26,swsh7-75,246701,Holofoil,8.73,3.99,8.79,50.0,13.68
2025-01-26,swsh7-8,246691,Holofoil,4.77,3.0,4.95,50.0,9.57
2025-01-26,swsh8-271,253266,Holofoil,697.2,799.99,950.0,1297.99,949.68
2025-01-26,swsh9-154,263873,Holofoil,196.74,190.0,222.08,1500.0,201.47
2025-01-27,base1-15,42355,Holofoil,118.06,74.0,114.0,300.0,
2025-01-27,base1-16,42356,Holofoil,39.22,19.75,33.0,77.99,31.7
2025-01-27,base1-2,42360,Holofoil,169.96,90.48,143.99,238.3,79.99
2025-01-27,base1-4,42382,Holofoil,421.03,270.0,359.99,1249.99,
2025-01-27,base1-58,42402,Normal,3.68,0.5,2.25,9999.0,
2025-01-27,cel25c-4,250320,Holofoil,96.73,82.99,118.7,249.0,112.23
2025-01-27,gym2-2,83861,Unlimited Holofoil,288.9,262.9,349.5,550.0,
2025-01-27,neo1-9,86903,1st Edition Holofoil,780.96,999.99,2950.0,2953.99,
2025-01-27,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-27,sl-151-bundle,502000,Normal,63.73,59.99,69.99,200.0,
2025-01-27,sl-151-etb,503313,Normal,172.44,160.0,199.99,4999.99,
2025-01-27,sl-151-upc,502005,Normal,277.92,269.99,300.0,694.94,
2025-01-27,sl-ar-box,265519,Normal,233.69,224.99,280.0,1999.99,
2025-01-27,sl-bs-box,256141,Normal,289.65,269.9,349.99,999.99,
2025-01-27,sl-cel-upc,245140,Normal,394.18,393.5,482.48,1000.0,
2025-01-27,sl-champ-etb,218791,Normal,108.98,103.0,128.95,399.99,
2025-01-27,sl-cz-etb,453470,Normal,101.09,98.99,112.5,1999.99,
2025-01-27,sl-evs-box,242436,Normal,1376.56,1350.0,1771.29,9999.99,
2025-01-27,sl-evs-etb,243721,Normal,439.31,468.0,499.99,989.89,
2025-01-27,sl-fs-box,247654,Normal,465.62,450.0,499.99,1000.0,
2025-01-27,sl-hf-etb,194729,Normal,225.2,225.0,251.32,499.99,
2025-01-27,sl-jp-151,565243,Normal,112.09,109.99,119.99,220.0,
2025-01-27,sl-jp-terastal,603428,Normal,93.3,83.53,95.0,170.0,
2025-01-27,sl-jt-box,610931,Normal,191.52,187.95,194.88,279.99,
2025-01-27,sl-lo-box,277324,Normal,367.83,345.0,399.99,1299.99,
2025-01-27,sl-obf-box,501257,Normal,175.78,170.0,199.98,999.99,
2025-01-27,sl-pe-etb,593355,Normal,113.76,105.0,125.94,395.0,
2025-01-27,sl-pf-etb,528040,Normal,93.76,89.0,99.98,200.0,
2025-01-27,sl-shf-etb,228821,Normal,71.62,59.96,79.99,300.0,
2025-01-27,sl-ss-box,565606,Normal,248.22,245.0,269.99,999.95,
2025-01-27,sl-st-box,283389,Normal,235.33,230.0,299.97,1248.0,
2025-01-27,sl-tf-box,536225,Normal,161.32,154.5,180.0,333.0,
2025-01-27,sv2-185,497557,Normal,0.21,0.01,0.25,5.74,0.15
2025-01-27,sv2-185,497557,Reverse Holofoil,0.43,0.1,0.85,10.0,0.4
2025-01-27,sv2-254,497669,Holofoil,14.0,10.0,15.0,100.0,19.94
2025-01-27,sv2-269,497689,Holofoil,64.64,57.68,74.47,259.99,
2025-01-27,sv3pt5-151,516566,Holofoil,8.57,4.75,8.95,29.99,13.95
2025-01-27,sv3pt5-199,517045,Holofoil,243.27,211.99,270.47,1500.0,264.98
2025-01-27,sv3pt5-205,517051,Holofoil,16.03,11.57,15.99,100.0,24.94
2025-01-27,sv3pt5-4,502555,Normal,0.11,0.01,0.15,2.35,0.07
2025-01-27,sv3pt5-4,502555,Reverse Holofoil,0.31,0.06,0.29,25.0,0.07
2025-01-27,sv3pt5-6,502558,Holofoil,5.72,3.19,6.0,26.0,9.99
2025-01-27,sv3pt5-7,502548,Normal,0.13,0.01,0.15,15.0,
2025-01-27,sv3pt5-7,502548,Reverse Holofoil,0.24,0.1,0.25,15.0,
2025-01-27,sv4pt5-234,535090,Holofoil,210.12,215.99,236.79,400.0,291.4
2025-01-27,sv4pt5-54,534416,Holofoil,2.36,1.0,2.69,34.99,3.04
2025-01-27,sv8-57,590025,Holofoil,7.76,4.0,7.6,29.99,10.88
2025-01-27,sv8pt5-149,610504,Holofoil,304.82,279.72,309.0,548.0,395.0
2025-01-27,sv8pt5-155,610510,Holofoil,358.81,395.01,574.0,1049.99,
2025-01-27,sv8pt5-156,610511,Holofoil,550.9,485.0,589.78,750.0,
2025-01-27,sv8pt5-161,610516,Holofoil,1561.79,1575.0,1799.5,2500.0,1800.0
2025-01-27,sv8pt5-167,610522,Holofoil,228.92,212.99,229.0,350.0,
2025-01-27,sv8pt5-179,610534,Holofoil,126.93,112.95,129.29,325.0,
2025-01-27,sv8pt5-28,610383,Holofoil,1.86,1.5,2.04,15.98,2.01
2025-01-27,sv8pt5-47,610402,Normal,0.07,0.01,0.1,1.3,0.05
2025-01-27,sv8pt5-47,610402,Reverse Holofoil,0.12,0.05,0.2,1.0,0.13
2025-01-27,sv8pt5-59,610414,Holofoil,0.32,0.05,0.49,19.99,0.26
2025-01-27,sv8pt5-59,610414,Reverse Holofoil,1.59,0.3,1.99,39.99,0.5
2025-01-27,sv8pt5-60,610415,Holofoil,15.18,13.0,16.56,79.99,15.25
2025-01-27,svp-085,518861,Normal,289.31,285.98,329.47,750.0,334.68
2025-01-27,swsh11-186,284137,Holofoil,614.66,499.0,636.85,1000.0,850.0
2025-01-27,swsh12-186,451834,Holofoil,283.83,245.05,325.0,599.99,325.0
2025-01-27,swsh12pt5gg-GG69,478100,Holofoil,208.19,200.0,244.96,500.0,239.98
2025-01-27,swsh35-25,223018,Normal,0.12,0.02,0.15,1.49,
2025-01-27,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,0.24
2025-01-27,swsh35-74,223073,Holofoil,201.72,155.0,243.53,1500.0,243.07
2025-01-27,swsh45sv-SV107,232496,Holofoil,112.29,105.0,124.68,400.0,124.64
2025-01-27,swsh7-204,246693,Holofoil,32.12,24.39,36.59,70.0,29.04
2025-01-27,swsh7-205,246696,Holofoil,379.98,378.0,450.0,799.99,493.99
2025-01-27,swsh7-208,246755,Holofoil,26.49,20.8,31.26,69.99,35.95
2025-01-27,swsh7-209,246756,Holofoil,307.29,299.98,377.04,599.99,424.42
2025-01-27,swsh7-211,246702,Holofoil,43.97,34.99,43.97,99.99,69.68
2025-01-27,swsh7-212,246704,Holofoil,309.31,398.99,494.94,1000.0,449.99
2025-01-27,swsh7-215,246723,Holofoil,1717.99,1350.0,1874.5,2200.0,1699.99
2025-01-27,swsh7-218,246733,Holofoil,647.82,625.0,750.0,850.0,
2025-01-27,swsh7-41,246753,Holofoil,4.07,2.71,4.26,89.0,4.92
2025-01-27,swsh7-65,246690,Holofoil,8.75,5.19,9.49,500.0,15.39
2025-01-27,swsh7-75,246701,Holofoil,8.43,3.99,8.78,50.0,8.22
2025-01-27,swsh7-8,246691,Holofoil,5.25,3.0,4.93,50.0,11.0
2025-01-27,swsh8-271,253266,Holofoil,697.2,799.99,949.69,1297.99,949.68
2025-01-27,swsh9-154,263873,Holofoil,196.74,190.0,226.33,1500.0,211.98
2025-01-28,base1-15,42355,Holofoil,118.06,74.0,115.1,300.0,
2025-01-28,base1-16,42356,Holofoil,39.22,14.44,32.35,77.99,
2025-01-28,base1-2,42360,Holofoil,169.96,89.95,143.99,238.3,79.99
2025-01-28,base1-4,42382,Holofoil,421.03,270.0,360.0,1249.99,
2025-01-28,base1-58,42402,Normal,3.4,0.5,2.26,9999.0,
2025-01-28,cel25c-4,250320,Holofoil,97.62,94.99,118.7,249.0,111.98
2025-01-28,gym2-2,83861,Unlimited Holofoil,288.9,262.9,349.0,499.99,
2025-01-28,neo1-9,86903,1st Edition Holofoil,931.44,999.99,2952.0,2953.99,
2025-01-28,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-28,sl-151-bundle,502000,Normal,63.53,59.0,69.99,200.0,
2025-01-28,sl-151-etb,503313,Normal,173.08,160.0,200.0,4999.99,
2025-01-28,sl-151-upc,502005,Normal,278.18,269.99,300.0,694.94,
2025-01-28,sl-ar-box,265519,Normal,233.69,224.99,274.95,1999.99,
2025-01-28,sl-bs-box,256141,Normal,288.45,269.99,335.0,999.99,
2025-01-28,sl-cel-upc,245140,Normal,395.09,393.5,475.0,1000.0,
2025-01-28,sl-champ-etb,218791,Normal,108.9,105.0,128.97,399.99,
2025-01-28,sl-cz-etb,453470,Normal,101.99,98.99,118.99,1999.99,
2025-01-28,sl-evs-box,242436,Normal,1381.48,1398.0,1799.98,9999.99,
2025-01-28,sl-evs-etb,243721,Normal,439.31,420.0,497.49,989.89,
2025-01-28,sl-fs-box,247654,Normal,464.8,440.89,500.0,1000.0,
2025-01-28,sl-hf-etb,194729,Normal,224.16,225.0,252.63,499.99,
2025-01-28,sl-jp-151,565243,Normal,114.37,106.96,119.99,220.0,
2025-01-28,sl-jp-terastal,603428,Normal,92.54,89.0,94.99,170.0,
2025-01-28,sl-jt-box,610931,Normal,189.65,187.95,194.76,279.99,
2025-01-28,sl-lo-box,277324,Normal,364.91,349.99,404.0,1299.99,
2025-01-28,sl-obf-box,501257,Normal,177.23,164.99,199.96,999.99,
2025-01-28,sl-pe-etb,593355,Normal,110.11,108.47,125.0,395.0,
2025-01-28,sl-pf-etb,528040,Normal,98.67,90.0,100.0,200.0,
2025-01-28,sl-shf-etb,228821,Normal,69.39,59.96,79.99,300.0,
2025-01-28,sl-ss-box,565606,Normal,250.36,242.69,269.99,999.95,
2025-01-28,sl-st-box,283389,Normal,234.95,230.0,299.98,1248.0,
2025-01-28,sl-tf-box,536225,Normal,161.05,154.5,197.97,333.0,
2025-01-28,sv2-185,497557,Normal,0.19,0.01,0.25,15.0,
2025-01-28,sv2-185,497557,Reverse Holofoil,0.38,0.1,0.82,10.0,0.5
2025-01-28,sv2-254,497669,Holofoil,14.15,10.0,15.0,100.0,14.15
2025-01-28,sv2-269,497689,Holofoil,64.84,57.68,74.45,259.99,
2025-01-28,sv3pt5-151,516566,Holofoil,9.45,4.75,9.0,29.99,9.49
2025-01-28,sv3pt5-199,517045,Holofoil,244.35,211.99,264.97,1500.0,
2025-01-28,sv3pt5-205,517051,Holofoil,14.68,11.57,15.8,100.0,19.89
2025-01-28,sv3pt5-4,502555,Normal,0.1,0.01,0.15,2.35,
2025-01-28,sv3pt5-4,502555,Reverse Holofoil,0.3,0.08,0.29,25.0,
2025-01-28,sv3pt5-6,502558,Holofoil,5.66,4.0,6.0,26.0,9.22
2025-01-28,sv3pt5-7,502548,Normal,0.13,0.01,0.15,15.0,
2025-01-28,sv3pt5-7,502548,Reverse Holofoil,0.24,0.1,0.25,15.0,
2025-01-28,sv4pt5-234,535090,Holofoil,211.84,213.0,234.99,400.0,289.99
2025-01-28,sv4pt5-54,534416,Holofoil,2.39,1.0,2.63,34.99,
2025-01-28,sv8-57,590025,Holofoil,8.01,4.0,7.7,29.99,19.99
2025-01-28,sv8pt5-149,610504,Holofoil,304.34,299.99,310.0,548.0,499.99
2025-01-28,sv8pt5-155,610510,Holofoil,358.81,350.0,424.0,574.0,
2025-01-28,sv8pt5-156,610511,Holofoil,553.73,485.0,559.99,750.0,
2025-01-28,sv8pt5-161,610516,Holofoil,1561.79,1575.0,1787.0,2500.0,1717.99
2025-01-28,sv8pt5-167,610522,Holofoil,230.75,215.23,240.13,350.0,
2025-01-28,sv8pt5-179,610534,Holofoil,124.5,100.0,129.85,325.0,
2025-01-28,sv8pt5-28,610383,Holofoil,1.88,1.0,2.06,15.98,
2025-01-28,sv8pt5-47,610402,Normal,0.07,0.01,0.1,1.3,0.05
2025-01-28,sv8pt5-47,610402,Reverse Holofoil,0.12,0.05,0.2,1.0,0.13
2025-01-28,sv8pt5-59,610414,Holofoil,0.34,0.05,0.47,19.99,
2025-01-28,sv8pt5-59,610414,Reverse Holofoil,0.85,0.31,2.09,39.99,
2025-01-28,sv8pt5-60,610415,Holofoil,13.67,12.13,15.79,79.99,
2025-01-28,svp-085,518861,Normal,289.71,285.98,333.99,750.0,334.68
2025-01-28,swsh11-186,284137,Holofoil,605.97,499.0,619.35,1000.0,850.0
2025-01-28,swsh12-186,451834,Holofoil,286.23,245.05,322.48,599.99,324.95
2025-01-28,swsh12pt5gg-GG69,478100,Holofoil,211.13,205.0,244.97,1000.0,239.98
2025-01-28,swsh35-25,223018,Normal,0.12,0.02,0.15,1.49,
2025-01-28,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,0.24
2025-01-28,swsh35-74,223073,Holofoil,201.72,155.0,243.07,1500.0,243.07
2025-01-28,swsh45sv-SV107,232496,Holofoil,112.64,105.0,124.7,400.0,124.59
2025-01-28,swsh7-204,246693,Holofoil,32.12,24.39,36.08,70.0,29.04
2025-01-28,swsh7-205,246696,Holofoil,379.98,378.0,450.0,799.99,493.99
2025-01-28,swsh7-208,246755,Holofoil,26.49,20.8,31.39,69.99,35.95
2025-01-28,swsh7-209,246756,Holofoil,303.93,299.98,379.91,599.99,424.42
2025-01-28,swsh7-211,246702,Holofoil,43.74,35.0,43.81,99.99,69.68
2025-01-28,swsh7-212,246704,Holofoil,309.31,384.99,494.94,1000.0,384.99
2025-01-28,swsh7-215,246723,Holofoil,1717.99,1350.0,1867.48,2200.0,1699.99
2025-01-28,swsh7-218,246733,Holofoil,636.22,625.0,750.0,925.65,749.99
2025-01-28,swsh7-41,246753,Holofoil,4.14,2.71,4.25,89.0,4.89
2025-01-28,swsh7-65,246690,Holofoil,8.69,5.19,9.38,500.0,14.48
2025-01-28,swsh7-75,246701,Holofoil,7.63,3.99,8.73,50.0,9.99
2025-01-28,swsh7-8,246691,Holofoil,5.26,3.0,5.0,50.0,5.19
2025-01-28,swsh8-271,253266,Holofoil,716.69,750.0,949.69,1297.99,949.68
2025-01-28,swsh9-154,263873,Holofoil,196.74,190.0,224.03,1500.0,210.99
2025-01-29,base1-15,42355,Holofoil,118.06,74.8,117.55,300.0,
2025-01-29,base1-16,42356,Holofoil,39.32,19.56,33.17,77.99,13.97
2025-01-29,base1-2,42360,Holofoil,172.22,89.95,140.87,238.3,
2025-01-29,base1-4,42382,Holofoil,421.03,270.0,350.0,1249.99,259.99
2025-01-29,base1-58,42402,Normal,3.56,0.5,2.08,9999.0,1.45
2025-01-29,cel25c-4,250320,Holofoil,97.62,94.99,117.82,249.0,107.49
2025-01-29,gym2-2,83861,Unlimited Holofoil,288.9,262.9,349.0,499.99,262.9
2025-01-29,neo1-9,86903,1st Edition Holofoil,931.44,999.99,2950.0,2953.99,
2025-01-29,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-29,sl-151-bundle,502000,Normal,63.43,57.97,69.99,200.0,
2025-01-29,sl-151-etb,503313,Normal,172.84,170.0,200.0,4999.99,
2025-01-29,sl-151-upc,502005,Normal,276.29,269.99,300.0,694.94,
2025-01-29,sl-ar-box,265519,Normal,236.12,224.99,277.48,1999.99,
2025-01-29,sl-bs-box,256141,Normal,287.81,269.99,320.0,999.99,
2025-01-29,sl-cel-upc,245140,Normal,395.36,395.09,475.0,1000.0,
2025-01-29,sl-champ-etb,218791,Normal,109.1,105.01,125.0,399.99,
2025-01-29,sl-cz-etb,453470,Normal,102.58,100.95,117.01,1999.99,
2025-01-29,sl-evs-box,242436,Normal,1382.08,1398.0,1894.49,9999.99,
2025-01-29,sl-evs-etb,243721,Normal,439.31,468.0,497.49,989.89,
2025-01-29,sl-fs-box,247654,Normal,462.12,440.89,499.99,1000.0,
2025-01-29,sl-hf-etb,194729,Normal,225.58,229.98,251.32,499.99,
2025-01-29,sl-jp-151,565243,Normal,114.93,108.0,119.99,250.0,
2025-01-29,sl-jp-terastal,603428,Normal,91.98,89.0,94.0,170.0,
2025-01-29,sl-jt-box,610931,Normal,189.72,187.95,194.7,279.99,
2025-01-29,sl-lo-box,277324,Normal,364.91,335.0,402.5,1299.99,
2025-01-29,sl-obf-box,501257,Normal,176.98,162.92,199.96,999.99,
2025-01-29,sl-pe-etb,593355,Normal,105.57,95.0,123.0,395.0,
2025-01-29,sl-pf-etb,528040,Normal,98.04,90.0,100.0,200.0,
2025-01-29,sl-shf-etb,228821,Normal,68.15,59.96,79.99,300.0,
2025-01-29,sl-ss-box,565606,Normal,248.09,244.99,269.0,999.95,
2025-01-29,sl-st-box,283389,Normal,233.69,230.0,299.98,1248.0,
2025-01-29,sl-tf-box,536225,Normal,159.64,154.5,197.97,333.0,
2025-01-29,sv2-185,497557,Normal,0.27,0.1,0.26,15.0,0.15
2025-01-29,sv2-185,497557,Reverse Holofoil,0.45,0.1,0.8,10.0,1.03
2025-01-29,sv2-254,497669,Holofoil,14.61,10.0,15.0,100.0,14.7
2025-01-29,sv2-269,497689,Holofoil,65.26,60.0,74.54,259.99,71.01
2025-01-29,sv3pt5-151,516566,Holofoil,8.39,4.75,8.99,26.0,10.78
2025-01-29,sv3pt5-199,517045,Holofoil,244.75,200.96,264.95,4500.0,238.49
2025-01-29,sv3pt5-205,517051,Holofoil,14.59,12.0,15.96,100.0,16.49
2025-01-29,sv3pt5-4,502555,Normal,0.12,0.01,0.15,2.36,0.07
2025-01-29,sv3pt5-4,502555,Reverse Holofoil,0.25,0.08,0.27,25.0,0.08
2025-01-29,sv3pt5-6,502558,Holofoil,5.85,4.0,6.0,26.0,9.9
2025-01-29,sv3pt5-7,502548,Normal,0.14,0.01,0.15,15.0,0.09
2025-01-29,sv3pt5-7,502548,Reverse Holofoil,0.24,0.09,0.25,15.0,
2025-01-29,sv4pt5-234,535090,Holofoil,212.41,211.84,232.49,400.0,286.06
2025-01-29,sv4pt5-54,534416,Holofoil,2.47,1.0,2.69,34.99,2.35
2025-01-29,sv8-57,590025,Holofoil,7.22,4.0,7.85,25.0,8.64
2025-01-29,sv8pt5-149,610504,Holofoil,310.61,250.0,316.2,548.0,
2025-01-29,sv8pt5-155,610510,Holofoil,363.36,354.0,449.0,574.0,
2025-01-29,sv8pt5-156,610511,Holofoil,548.26,480.01,553.74,740.0,599.99
2025-01-29,sv8pt5-161,610516,Holofoil,1584.87,1575.0,1700.0,2500.0,1689.99
2025-01-29,sv8pt5-167,610522,Holofoil,227.18,225.0,255.2,350.0,
2025-01-29,sv8pt5-179,610534,Holofoil,122.21,108.73,129.93,325.0,
2025-01-29,sv8pt5-28,610383,Holofoil,1.82,1.0,2.06,15.98,2.59
2025-01-29,sv8pt5-47,610402,Normal,0.07,0.01,0.1,1.3,0.05
2025-01-29,sv8pt5-47,610402,Reverse Holofoil,0.12,0.05,0.19,1.0,0.12
2025-01-29,sv8pt5-59,610414,Holofoil,0.34,0.05,0.5,19.99,0.33
2025-01-29,sv8pt5-59,610414,Reverse Holofoil,0.97,0.31,2.0,39.99,1.49
2025-01-29,sv8pt5-60,610415,Holofoil,13.66,12.0,15.27,79.99,13.78
2025-01-29,svp-085,518861,Normal,289.99,285.98,333.99,750.0,334.68
2025-01-29,swsh11-186,284137,Holofoil,610.26,499.0,636.85,1000.0,799.99
2025-01-29,swsh12-186,451834,Holofoil,281.91,245.05,323.97,499.99,322.99
2025-01-29,swsh12pt5gg-GG69,478100,Holofoil,212.65,203.99,243.2,1000.0,239.98
2025-01-29,swsh35-25,223018,Normal,0.12,0.02,0.19,1.49,
2025-01-29,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,0.24
2025-01-29,swsh35-74,223073,Holofoil,201.72,155.0,243.07,1500.0,243.07
2025-01-29,swsh45sv-SV107,232496,Holofoil,113.34,91.07,124.7,400.0,124.57
2025-01-29,swsh7-204,246693,Holofoil,32.37,24.32,36.59,70.0,29.04
2025-01-29,swsh7-205,246696,Holofoil,378.34,379.98,435.0,699.69,493.99
2025-01-29,swsh7-208,246755,Holofoil,26.13,20.8,30.05,69.99,35.69
2025-01-29,swsh7-209,246756,Holofoil,303.93,299.98,379.91,524.99,424.42
2025-01-29,swsh7-211,246702,Holofoil,43.35,33.61,43.35,87.59,54.99
2025-01-29,swsh7-212,246704,Holofoil,310.11,384.99,449.97,1000.0,384.99
2025-01-29,swsh7-215,246723,Holofoil,1722.27,1350.0,1864.99,2200.0,1640.0
2025-01-29,swsh7-218,246733,Holofoil,636.22,625.0,749.99,999.69,749.99
2025-01-29,swsh7-41,246753,Holofoil,3.71,2.71,4.23,89.0,4.92
2025-01-29,swsh7-65,246690,Holofoil,8.49,5.19,9.38,500.0,14.18
2025-01-29,swsh7-75,246701,Holofoil,7.74,3.99,8.6,50.0,9.24
2025-01-29,swsh7-8,246691,Holofoil,5.47,3.0,5.0,50.0,6.98
2025-01-29,swsh8-271,253266,Holofoil,720.75,794.0,950.0,1799.0,949.68
2025-01-29,swsh9-154,263873,Holofoil,196.74,186.9,217.62,1500.0,210.99
2025-01-30,base1-15,42355,Holofoil,119.7,74.8,114.95,300.0,
2025-01-30,base1-16,42356,Holofoil,39.32,19.56,34.26,77.99,13.97
2025-01-30,base1-2,42360,Holofoil,172.22,90.48,149.99,237.87,
2025-01-30,base1-4,42382,Holofoil,418.27,270.0,369.99,1249.99,259.99
2025-01-30,base1-58,42402,Normal,3.55,0.5,2.08,9999.0,1.49
2025-01-30,cel25c-4,250320,Holofoil,97.85,88.76,113.95,249.0,107.49
2025-01-30,gym2-2,83861,Unlimited Holofoil,288.9,262.9,349.0,499.99,262.9
2025-01-30,neo1-9,86903,1st Edition Holofoil,931.44,999.99,2950.0,2953.99,
2025-01-30,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-30,sl-151-bundle,502000,Normal,62.69,56.0,69.93,200.0,
2025-01-30,sl-151-etb,503313,Normal,171.99,170.0,200.0,4999.99,
2025-01-30,sl-151-upc,502005,Normal,278.48,269.99,300.0,694.94,
2025-01-30,sl-ar-box,265519,Normal,236.92,223.0,269.48,1999.99,
2025-01-30,sl-bs-box,256141,Normal,287.17,269.99,350.0,999.99,
2025-01-30,sl-cel-upc,245140,Normal,395.99,395.09,467.5,1000.0,
2025-01-30,sl-champ-etb,218791,Normal,109.49,105.01,128.97,399.99,
2025-01-30,sl-cz-etb,453470,Normal,102.04,99.0,115.0,1999.99,
2025-01-30,sl-evs-box,242436,Normal,1407.08,1399.0,1799.98,9999.99,
2025-01-30,sl-evs-etb,243721,Normal,444.59,480.0,499.99,989.89,
2025-01-30,sl-fs-box,247654,Normal,462.12,440.89,500.0,1000.0,
2025-01-30,sl-hf-etb,194729,Normal,225.58,229.98,256.31,499.99,
2025-01-30,sl-jp-151,565243,Normal,114.82,108.0,120.0,250.0,
2025-01-30,sl-jp-terastal,603428,Normal,90.25,87.0,94.0,170.0,
2025-01-30,sl-jt-box,610931,Normal,189.76,189.79,199.75,279.99,
2025-01-30,sl-lo-box,277324,Normal,361.91,335.0,400.0,1299.99,
2025-01-30,sl-obf-box,501257,Normal,173.57,170.0,199.99,999.99,
2025-01-30,sl-pe-etb,593355,Normal,103.81,99.0,120.0,395.0,
2025-01-30,sl-pf-etb,528040,Normal,95.84,90.0,103.12,200.0,
2025-01-30,sl-shf-etb,228821,Normal,67.3,59.96,79.99,300.0,
2025-01-30,sl-ss-box,565606,Normal,252.86,244.85,269.5,3999.99,
2025-01-30,sl-st-box,283389,Normal,233.56,223.69,299.97,1248.0,
2025-01-30,sl-tf-box,536225,Normal,159.67,161.98,193.98,333.0,
2025-01-30,sv2-185,497557,Normal,0.23,0.13,0.25,15.0,0.15
2025-01-30,sv2-185,497557,Reverse Holofoil,0.64,0.1,0.8,10.0,0.59
2025-01-30,sv2-254,497669,Holofoil,14.8,10.0,15.04,100.0,13.88
2025-01-30,sv2-269,497689,Holofoil,65.67,59.68,75.0,259.99,71.01
2025-01-30,sv3pt5-151,516566,Holofoil,9.09,4.75,8.99,26.0,12.82
2025-01-30,sv3pt5-199,517045,Holofoil,246.71,204.0,263.34,4500.0,238.48
2025-01-30,sv3pt5-205,517051,Holofoil,15.35,12.0,15.5,100.0,24.93
2025-01-30,sv3pt5-4,502555,Normal,0.14,0.01,0.15,2.37,0.1
2025-01-30,sv3pt5-4,502555,Reverse Holofoil,0.24,0.08,0.27,25.0,0.23
2025-01-30,sv3pt5-6,502558,Holofoil,6.75,4.0,6.0,26.0,9.89
2025-01-30,sv3pt5-7,502548,Normal,0.16,0.01,0.15,15.0,0.09
2025-01-30,sv3pt5-7,502548,Reverse Holofoil,0.24,0.09,0.25,15.0,
2025-01-30,sv4pt5-234,535090,Holofoil,215.56,220.0,238.39,400.0,285.0
2025-01-30,sv4pt5-54,534416,Holofoil,2.27,1.0,2.76,34.99,3.12
2025-01-30,sv8-57,590025,Holofoil,6.72,4.0,7.88,25.0,7.14
2025-01-30,sv8pt5-149,610504,Holofoil,311.74,306.2,314.46,548.0,
2025-01-30,sv8pt5-155,610510,Holofoil,373.51,499.99,574.0,1000.0,
2025-01-30,sv8pt5-156,610511,Holofoil,546.12,480.01,550.79,750.0,599.99
2025-01-30,sv8pt5-161,610516,Holofoil,1594.11,1575.0,1687.5,2500.0,1600.0
2025-01-30,sv8pt5-167,610522,Holofoil,229.5,225.0,274.99,350.0,
2025-01-30,sv8pt5-179,610534,Holofoil,119.55,107.68,129.99,325.0,
2025-01-30,sv8pt5-28,610383,Holofoil,1.84,1.5,2.08,15.98,
2025-01-30,sv8pt5-47,610402,Normal,0.06,0.01,0.1,1.3,0.05
2025-01-30,sv8pt5-47,610402,Reverse Holofoil,0.12,0.05,0.19,1.0,0.12
2025-01-30,sv8pt5-59,610414,Holofoil,0.37,0.05,0.49,19.99,0.74
2025-01-30,sv8pt5-59,610414,Reverse Holofoil,1.15,0.31,2.0,39.99,1.49
2025-01-30,sv8pt5-60,610415,Holofoil,13.24,11.5,15.0,79.99,
2025-01-30,svp-085,518861,Normal,292.58,285.98,334.69,750.0,334.68
2025-01-30,swsh11-186,284137,Holofoil,619.86,499.0,619.35,1000.0,839.99
2025-01-30,swsh12-186,451834,Holofoil,281.68,245.05,322.49,499.99,321.99
2025-01-30,swsh12pt5gg-GG69,478100,Holofoil,215.43,200.0,240.0,1000.0,239.97
2025-01-30,swsh35-25,223018,Normal,0.11,0.02,0.19,1.49,
2025-01-30,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-30,swsh35-74,223073,Holofoil,201.72,157.0,243.07,1500.0,242.99
2025-01-30,swsh45sv-SV107,232496,Holofoil,113.7,91.07,124.68,400.0,122.87
2025-01-30,swsh7-204,246693,Holofoil,32.37,24.32,36.68,70.0,29.04
2025-01-30,swsh7-205,246696,Holofoil,387.42,382.94,450.0,699.69,405.0
2025-01-30,swsh7-208,246755,Holofoil,25.98,21.79,31.75,69.99,35.69
2025-01-30,swsh7-209,246756,Holofoil,306.41,255.0,383.01,599.99,424.42
2025-01-30,swsh7-211,246702,Holofoil,43.35,33.61,43.35,94.99,54.99
2025-01-30,swsh7-212,246704,Holofoil,343.27,349.99,464.53,1000.0,381.14
2025-01-30,swsh7-215,246723,Holofoil,1690.17,1417.0,1858.36,2200.0,1640.0
2025-01-30,swsh7-218,246733,Holofoil,662.22,625.0,750.0,999.69,
2025-01-30,swsh7-41,246753,Holofoil,4.1,2.71,4.24,89.0,6.47
